frame_num,visible,x,y
C0024_000056,1,0.5520833333333334,0.40729166666666666
C0024_000057,1,0.5572916666666666,0.4270833333333333
C0024_000058,1,0.5645833333333333,0.44427083333333334
C0024_000059,1,0.5708333333333333,0.4630208333333333
C0024_000060,1,0.5776041666666667,0.48385416666666664
C0024_000061,1,0.584375,0.5052083333333334
C0024_000062,1,0.5916666666666667,0.528125
C0024_000063,1,0.5989583333333334,0.553125
C0024_000064,1,0.6041666666666666,0.5494791666666666
C0024_000065,1,0.609375,0.5375
C0024_000066,1,0.615625,0.5244791666666667
C0024_000067,1,0.6203125,0.5125
C0024_000068,1,0.6260416666666667,0.5020833333333333
C0024_000069,1,0.6322916666666667,0.4921875
C0024_000070,1,0.6385416666666667,0.48385416666666664
C0024_000071,1,0.64375,0.47604166666666664
C0024_000072,1,0.6510416666666666,0.4713541666666667
C0024_000073,1,0.6572916666666667,0.4661458333333333
C0024_000074,1,0.6630208333333333,0.46041666666666664
C0024_000075,1,0.6645833333333333,0.4557291666666667
C0024_000076,1,0.6588541666666666,0.4270833333333333
C0024_000077,1,0.6510416666666666,0.4119791666666667
C0024_000078,1,0.6385416666666667,0.3927083333333333
C0024_000079,1,0.628125,0.3770833333333333
C0024_000080,1,0.6161458333333333,0.359375
C0024_000081,1,0.6041666666666666,0.3421875
C0024_000082,1,0.5947916666666667,0.3307291666666667
C0024_000083,1,0.5848958333333333,0.31979166666666664
C0024_000084,1,0.5760416666666667,0.3098958333333333
C0024_000085,1,0.5671875,0.3026041666666667
C0024_000086,1,0.5588541666666667,0.29583333333333334
C0024_000087,1,0.5510416666666667,0.2916666666666667
C0024_000088,1,0.5432291666666667,0.28958333333333336
C0024_000089,1,0.5359375,0.2869791666666667
C0024_000090,1,0.5296875,0.28541666666666665
C0024_000091,1,0.5223958333333333,0.2875
C0024_000092,1,0.5166666666666667,0.2875
C0024_000093,1,0.5109375,0.28958333333333336
C0024_000094,1,0.5041666666666667,0.29270833333333335
C0024_000095,1,0.4984375,0.296875
C0024_000096,1,0.49375,0.3020833333333333
C0024_000097,1,0.48802083333333335,0.30833333333333335
C0024_000098,1,0.48333333333333334,0.3140625
C0024_000099,1,0.4786458333333333,0.32083333333333336
C0024_000100,1,0.4739583333333333,0.3302083333333333
C0024_000101,1,0.4703125,0.3375
C0024_000102,1,0.465625,0.3463541666666667
C0024_000103,1,0.46197916666666666,0.35625
C0024_000104,1,0.4578125,0.3671875
C0024_000105,1,0.4546875,0.3776041666666667
C0024_000106,1,0.4510416666666667,0.38958333333333334
C0024_000107,1,0.4479166666666667,0.4010416666666667
C0024_000108,1,0.44479166666666664,0.4119791666666667
C0024_000109,1,0.44166666666666665,0.4234375
C0024_000110,1,0.4395833333333333,0.4161458333333333
C0024_000111,1,0.4375,0.40260416666666665
C0024_000112,1,0.434375,0.38958333333333334
C0024_000113,1,0.4328125,0.3770833333333333
C0024_000114,1,0.43020833333333336,0.3645833333333333
C0024_000115,1,0.4276041666666667,0.3541666666666667
C0024_000116,1,0.42552083333333335,0.34427083333333336
C0024_000117,1,0.4234375,0.33541666666666664
C0024_000118,1,0.42135416666666664,0.32760416666666664
C0024_000119,1,0.4197916666666667,0.31927083333333334
C0024_000120,1,0.41822916666666665,0.3046875
C0024_000121,1,0.42083333333333334,0.2791666666666667
C0024_000122,1,0.4234375,0.25833333333333336
C0024_000123,1,0.42552083333333335,0.23645833333333333
C0024_000124,1,0.428125,0.21510416666666668
C0024_000125,1,0.43020833333333336,0.1921875
C0024_000126,1,0.4328125,0.17083333333333334
C0024_000127,1,0.4348958333333333,0.1515625
C0024_000128,1,0.4375,0.13072916666666667
C0024_000129,1,0.440625,0.11145833333333334
C0024_000130,1,0.4432291666666667,0.09322916666666667
C0024_000131,1,0.44583333333333336,0.07708333333333334
C0024_000132,1,0.4484375,0.058854166666666666
C0024_000133,1,0.4515625,0.04375
C0024_000134,1,0.4552083333333333,0.0265625
C0024_000135,1,0.603125,0.0890625
C0024_000136,1,0.6072916666666667,0.1078125
C0024_000137,1,0.6109375,0.13072916666666667
C0024_000138,1,0.6145833333333334,0.15208333333333332
C0024_000139,1,0.6182291666666667,0.17552083333333332
C0024_000140,1,0.6229166666666667,0.19895833333333332
C0024_000141,1,0.6260416666666667,0.22291666666666668
C0024_000142,1,0.6302083333333334,0.24895833333333334
C0024_000143,1,0.6338541666666667,0.2755208333333333
C0024_000144,1,0.6369791666666667,0.3
C0024_000145,1,0.6411458333333333,0.32760416666666664
C0024_000146,1,0.6447916666666667,0.359375
C0024_000147,1,0.6484375,0.38697916666666665
C0024_000148,1,0.6510416666666666,0.4114583333333333
C0024_000149,1,0.6546875,0.44583333333333336
C0024_000150,1,0.6583333333333333,0.47708333333333336
C0024_000151,1,0.6614583333333334,0.4661458333333333
C0024_000152,1,0.6635416666666667,0.44479166666666664
C0024_000153,1,0.6671875,0.41458333333333336
C0024_000154,1,0.6682291666666667,0.39375
C0024_000155,1,0.6708333333333333,0.3723958333333333
C0024_000156,1,0.6734375,0.35
C0024_000157,1,0.6760416666666667,0.32864583333333336
C0024_000158,1,0.6786458333333333,0.309375
C0024_000159,1,0.6817708333333333,0.2859375
C0024_000160,1,0.684375,0.2682291666666667
C0024_000161,1,0.6875,0.25104166666666666
C0024_000162,1,0.6890625,0.2359375
C0024_000163,1,0.6911458333333333,0.2203125
C0024_000164,1,0.6942708333333333,0.20520833333333333
C0024_000165,1,0.696875,0.190625
C0024_000166,1,0.6994791666666667,0.178125
C0024_000167,1,0.7020833333333333,0.16770833333333332
C0024_000168,1,0.7041666666666667,0.15677083333333333
C0024_000169,1,0.7072916666666667,0.146875
C0024_000170,1,0.7098958333333333,0.13854166666666667
C0024_000171,1,0.7125,0.13125
C0024_000172,1,0.7145833333333333,0.12447916666666667
C0024_000173,1,0.7177083333333333,0.11875
C0024_000174,1,0.7192708333333333,0.11354166666666667
C0024_000175,1,0.7223958333333333,0.11145833333333334
C0024_000176,1,0.7244791666666667,0.10989583333333333
C0024_000177,1,0.7270833333333333,0.10885416666666667
C0024_000178,1,0.7296875,0.10833333333333334
C0024_000179,1,0.7322916666666667,0.10989583333333333
C0024_000180,1,0.734375,0.1109375
C0024_000181,1,0.7364583333333333,0.115625
C0024_000182,1,0.7390625,0.11927083333333334
C0024_000183,1,0.740625,0.12447916666666667
C0024_000184,1,0.7427083333333333,0.13125
C0024_000185,1,0.7442708333333333,0.13802083333333334
C0024_000186,1,0.7458333333333333,0.1453125
C0024_000187,1,0.7489583333333333,0.15625
C0024_000188,1,0.75,0.1671875
C0024_000189,1,0.7520833333333333,0.17864583333333334
C0024_000190,1,0.7536458333333333,0.19010416666666666
C0024_000191,1,0.7552083333333334,0.2046875
C0024_000192,1,0.7567708333333333,0.2203125
C0024_000193,1,0.7578125,0.234375
C0024_000194,1,0.7203125,0.225
C0024_000195,1,0.7078125,0.21666666666666667
C0024_000196,1,0.6973958333333333,0.21041666666666667
C0024_000197,1,0.6864583333333333,0.20364583333333333
C0024_000198,1,0.6744791666666666,0.2
C0024_000199,1,0.6635416666666667,0.19583333333333333
C0024_000200,1,0.6546875,0.19375
C0024_000201,1,0.6432291666666666,0.1921875
C0024_000202,1,0.634375,0.1921875
C0024_000203,1,0.6234375,0.1921875
C0024_000204,1,0.6145833333333334,0.19479166666666667
C0024_000205,1,0.6046875,0.196875
C0024_000206,1,0.5963541666666666,0.20052083333333334
C0024_000207,1,0.5875,0.20572916666666666
C0024_000208,1,0.5786458333333333,0.2109375
C0024_000209,1,0.5703125,0.21770833333333334
C0024_000210,1,0.5630208333333333,0.22552083333333334
C0024_000211,1,0.5541666666666667,0.23385416666666667
C0024_000212,1,0.546875,0.2421875
C0024_000213,1,0.5395833333333333,0.2520833333333333
C0024_000214,1,0.5322916666666667,0.2630208333333333
C0024_000215,1,0.5255208333333333,0.27395833333333336
C0024_000216,1,0.51875,0.28489583333333335
C0024_000217,1,0.5114583333333333,0.2984375
C0024_000218,1,0.5057291666666667,0.31145833333333334
C0024_000219,1,0.49947916666666664,0.32395833333333335
C0024_000220,1,0.49375,0.3375
C0024_000221,1,0.4875,0.3515625
C0024_000222,1,0.48072916666666665,0.36614583333333334
C0024_000223,1,0.475,0.38385416666666666
C0024_000224,1,0.4708333333333333,0.39947916666666666
C0024_000225,1,0.46510416666666665,0.4166666666666667
C0024_000226,1,0.4609375,0.42864583333333334
C0024_000227,1,0.45625,0.41041666666666665
C0024_000228,1,0.45208333333333334,0.3953125
C0024_000229,1,0.4473958333333333,0.3796875
C0024_000230,1,0.44427083333333334,0.3671875
C0024_000231,1,0.4390625,0.353125
C0024_000232,1,0.4359375,0.3421875
C0024_000233,1,0.43125,0.3296875
C0024_000234,1,0.4276041666666667,0.31927083333333334
C0024_000235,1,0.4239583333333333,0.309375
C0024_000236,1,0.4244791666666667,0.2994791666666667
C0024_000237,1,0.4276041666666667,0.290625
C0024_000238,1,0.43125,0.2833333333333333
C0024_000239,1,0.4354166666666667,0.275
C0024_000240,1,0.4395833333333333,0.2677083333333333
C0024_000241,1,0.4432291666666667,0.26145833333333335
C0024_000242,1,0.446875,0.2557291666666667
C0024_000243,1,0.4515625,0.25104166666666666
C0024_000244,1,0.45625,0.246875
C0024_000245,1,0.46041666666666664,0.24375
C0024_000246,1,0.46510416666666665,0.24166666666666667
C0024_000247,1,0.46979166666666666,0.23958333333333334
C0024_000248,1,0.4739583333333333,0.23958333333333334
C0024_000249,1,0.4791666666666667,0.24010416666666667
C0024_000250,1,0.484375,0.24166666666666667
C0024_000251,1,0.4890625,0.24375
C0024_000252,1,0.4947916666666667,0.24635416666666668
C0024_000253,1,0.5,0.25
C0024_000254,1,0.5052083333333334,0.2557291666666667
C0024_000255,1,0.5114583333333333,0.26145833333333335
C0024_000256,1,0.5166666666666667,0.26875
C0024_000257,1,0.5229166666666667,0.2791666666666667
C0024_000258,1,0.5286458333333334,0.28802083333333334
C0024_000259,1,0.5348958333333333,0.3
C0024_000260,1,0.5416666666666666,0.31145833333333334
C0024_000261,1,0.5489583333333333,0.32708333333333334
C0024_000262,1,0.5541666666666667,0.34010416666666665
C0024_000263,1,0.5609375,0.3578125
C0024_000264,1,0.5677083333333334,0.3770833333333333
C0024_000265,1,0.5755208333333334,0.39895833333333336
C0024_000266,1,0.5822916666666667,0.4161458333333333
C0024_000267,1,0.5901041666666667,0.4395833333333333
C0024_000268,1,0.596875,0.46458333333333335
C0024_000269,1,0.6041666666666666,0.4890625
C0024_000270,1,0.6114583333333333,0.5177083333333333
C0024_000271,1,0.6192708333333333,0.5453125
C0024_000272,1,0.6270833333333333,0.5729166666666666
C0024_000273,1,0.6317708333333333,0.5645833333333333
C0024_000274,1,0.6359375,0.5463541666666667
C0024_000275,1,0.640625,0.5286458333333334
C0024_000276,1,0.6447916666666667,0.5104166666666666
C0024_000277,1,0.65,0.4947916666666667
C0024_000278,1,0.615625,0.35625
C0024_000279,1,0.6067708333333334,0.3390625
C0024_000280,1,0.5984375,0.328125
C0024_000281,1,0.5911458333333334,0.315625
C0024_000282,1,0.5833333333333334,0.30520833333333336
C0024_000283,1,0.5760416666666667,0.29791666666666666
C0024_000284,1,0.5692708333333333,0.290625
C0024_000285,1,0.5625,0.2864583333333333
C0024_000286,1,0.5557291666666667,0.28177083333333336
C0024_000287,1,0.55,0.2796875
C0024_000288,1,0.5442708333333334,0.2760416666666667
C0024_000289,1,0.5380208333333333,0.275
C0024_000290,1,0.5328125,0.2760416666666667
C0024_000291,1,0.5270833333333333,0.2765625
C0024_000292,1,0.5223958333333333,0.278125
C0024_000293,1,0.5171875,0.28020833333333334
C0024_000294,1,0.5125,0.28489583333333335
C0024_000295,1,0.5083333333333333,0.28854166666666664
C0024_000296,1,0.5041666666666667,0.2947916666666667
C0024_000297,1,0.49947916666666664,0.30052083333333335
C0024_000298,1,0.49583333333333335,0.30625
C0024_000299,1,0.4921875,0.3151041666666667
C0024_000300,1,0.48854166666666665,0.3234375
C0024_000301,1,0.484375,0.33177083333333335
C0024_000302,1,0.4817708333333333,0.34010416666666665
C0024_000303,1,0.4786458333333333,0.34791666666666665
C0024_000304,1,0.475,0.35833333333333334
C0024_000305,1,0.47239583333333335,0.37135416666666665
C0024_000306,1,0.4703125,0.38177083333333334
C0024_000307,1,0.4666666666666667,0.39479166666666665
C0024_000308,1,0.46510416666666665,0.40520833333333334
C0024_000309,1,0.4625,0.41822916666666665
C0024_000310,1,0.45989583333333334,0.4317708333333333
C0024_000311,1,0.4583333333333333,0.4317708333333333
C0024_000312,1,0.45677083333333335,0.4171875
C0024_000313,1,0.4557291666666667,0.40208333333333335
C0024_000314,1,0.45364583333333336,0.3890625
C0024_000315,1,0.45208333333333334,0.3765625
C0024_000316,1,0.4505208333333333,0.3645833333333333
C0024_000317,1,0.44895833333333335,0.3546875
C0024_000318,1,0.4473958333333333,0.3453125
C0024_000319,1,0.44635416666666666,0.33645833333333336
C0024_000320,1,0.4453125,0.3302083333333333
C0024_000321,1,0.44375,0.3229166666666667
C0024_000322,1,0.4432291666666667,0.3177083333333333
C0024_000323,1,0.4453125,0.31302083333333336
C0024_000324,1,0.44895833333333335,0.3098958333333333
C0024_000325,1,0.4515625,0.3072916666666667
C0024_000326,1,0.4552083333333333,0.3046875
C0024_000327,1,0.4583333333333333,0.30364583333333334
C0024_000328,1,0.46197916666666666,0.30364583333333334
C0024_000329,1,0.465625,0.30364583333333334
C0024_000330,1,0.46875,0.3046875
C0024_000331,1,0.471875,0.3072916666666667
C0024_000332,1,0.47552083333333334,0.3109375
C0024_000333,1,0.4791666666666667,0.3140625
C0024_000334,1,0.48333333333333334,0.31979166666666664
C0024_000335,1,0.4869791666666667,0.325
C0024_000336,1,0.49114583333333334,0.3333333333333333
C0024_000337,1,0.49583333333333335,0.340625
C0024_000338,1,0.5,0.35052083333333334
C0024_000339,1,0.5036458333333333,0.3609375
C0024_000340,1,0.5088541666666667,0.3734375
C0024_000341,1,0.5125,0.3854166666666667
C0024_000342,1,0.5177083333333333,0.39791666666666664
C0024_000343,1,0.5223958333333333,0.41354166666666664
C0024_000344,1,0.5276041666666667,0.43072916666666666
C0024_000345,1,0.5317708333333333,0.4484375
C0024_000346,1,0.5364583333333334,0.46927083333333336
C0024_000347,1,0.540625,0.4875
C0024_000348,1,0.5458333333333333,0.5078125
C0024_000349,1,0.5510416666666667,0.5223958333333333
C0024_000350,1,0.5536458333333333,0.5083333333333333
C0024_000351,1,0.5557291666666667,0.496875
C0024_000352,1,0.5598958333333334,0.48385416666666664
C0024_000353,1,0.5635416666666667,0.47291666666666665
C0024_000354,1,0.5661458333333333,0.4630208333333333
C0024_000355,1,0.5692708333333333,0.453125
C0024_000356,1,0.5729166666666666,0.4432291666666667
C0024_000357,1,0.5760416666666667,0.4354166666666667
C0024_000358,1,0.5786458333333333,0.43072916666666666
C0024_000359,1,0.5833333333333334,0.4234375
C0024_000360,1,0.5864583333333333,0.4197916666666667
C0024_000361,1,0.5901041666666667,0.4171875
C0024_000362,1,0.59375,0.41458333333333336
C0024_000363,1,0.596875,0.41510416666666666
C0024_000364,1,0.6010416666666667,0.41510416666666666
C0024_000365,1,0.5958333333333333,0.37604166666666666
C0024_000366,1,0.5916666666666667,0.359375
C0024_000367,1,0.5854166666666667,0.34322916666666664
C0024_000368,1,0.5807291666666666,0.328125
C0024_000369,1,0.5744791666666667,0.3145833333333333
C0024_000370,1,0.5692708333333333,0.30364583333333334
C0024_000371,1,0.5645833333333333,0.29322916666666665
C0024_000372,1,0.559375,0.2838541666666667
C0024_000373,1,0.5546875,0.27708333333333335
C0024_000374,1,0.55,0.2703125
C0024_000375,1,0.5458333333333333,0.265625
C0024_000376,1,0.540625,0.26197916666666665
C0024_000377,1,0.5375,0.259375
C0024_000378,1,0.5322916666666667,0.25729166666666664
C0024_000379,1,0.5286458333333334,0.25677083333333334
C0024_000380,1,0.5239583333333333,0.2578125
C0024_000381,1,0.5208333333333334,0.259375
C0024_000382,1,0.5177083333333333,0.2609375
C0024_000383,1,0.5135416666666667,0.265625
C0024_000384,1,0.5109375,0.26979166666666665
C0024_000385,1,0.5072916666666667,0.27395833333333336
C0024_000386,1,0.5041666666666667,0.28072916666666664
C0024_000387,1,0.5010416666666667,0.2869791666666667
C0024_000388,1,0.4979166666666667,0.2953125
C0024_000389,1,0.4947916666666667,0.30364583333333334
C0024_000390,1,0.49166666666666664,0.31197916666666664
C0024_000391,1,0.4890625,0.321875
C0024_000392,1,0.4869791666666667,0.33229166666666665
C0024_000393,1,0.48385416666666664,0.3421875
C0024_000394,1,0.48125,0.3541666666666667
C0024_000395,1,0.4791666666666667,0.36614583333333334
C0024_000396,1,0.47708333333333336,0.3796875
C0024_000397,1,0.475,0.3927083333333333
C0024_000398,1,0.47291666666666665,0.40520833333333334
C0024_000399,1,0.4703125,0.41875
C0024_000400,1,0.46822916666666664,0.4328125
C0024_000401,1,0.4666666666666667,0.4296875
C0024_000402,1,0.465625,0.41354166666666664
C0024_000403,1,0.4640625,0.39791666666666664
C0024_000404,1,0.4630208333333333,0.3848958333333333
C0024_000405,1,0.4609375,0.3703125
C0024_000406,1,0.4609375,0.3609375
C0024_000407,1,0.4588541666666667,0.3484375
C0024_000408,1,0.45729166666666665,0.3390625
C0024_000409,1,0.4557291666666667,0.3307291666666667
C0024_000410,1,0.4552083333333333,0.321875
C0024_000411,1,0.45416666666666666,0.3145833333333333
C0024_000412,1,0.45416666666666666,0.3078125
C0024_000413,1,0.4578125,0.3026041666666667
C0024_000414,1,0.46197916666666666,0.2984375
C0024_000415,1,0.4671875,0.2953125
C0024_000416,1,0.4713541666666667,0.2911458333333333
C0024_000417,1,0.4765625,0.28958333333333336
C0024_000418,1,0.4817708333333333,0.2890625
C0024_000419,1,0.4875,0.2890625
C0024_000420,1,0.49270833333333336,0.29010416666666666
C0024_000421,1,0.4979166666666667,0.2916666666666667
C0024_000422,1,0.5036458333333333,0.29322916666666665
C0024_000423,1,0.5098958333333333,0.29635416666666664
C0024_000424,1,0.5145833333333333,0.30052083333333335
C0024_000425,1,0.5208333333333334,0.3067708333333333
C0024_000426,1,0.5265625,0.31354166666666666
C0024_000427,1,0.5328125,0.32135416666666666
C0024_000428,1,0.5390625,0.32864583333333336
C0024_000429,1,0.5458333333333333,0.3390625
C0024_000430,1,0.5515625,0.3489583333333333
C0024_000431,1,0.559375,0.3614583333333333
C0024_000432,1,0.5666666666666667,0.37552083333333336
C0024_000433,1,0.5723958333333333,0.3880208333333333
C0024_000434,1,0.5791666666666667,0.40520833333333334
C0024_000435,1,0.5869791666666667,0.42135416666666664
C0024_000436,1,0.5927083333333333,0.4395833333333333
C0024_000437,1,0.6005208333333333,0.4609375
C0024_000438,1,0.6078125,0.48072916666666665
C0024_000439,1,0.6145833333333334,0.5026041666666666
C0024_000440,1,0.621875,0.5223958333333333
C0024_000441,1,0.6270833333333333,0.5119791666666667
C0024_000442,1,0.6317708333333333,0.496875
C0024_000443,1,0.6369791666666667,0.48333333333333334
C0024_000444,1,0.6411458333333333,0.471875
C0024_000445,1,0.6473958333333333,0.4578125
C0024_000446,1,0.6526041666666667,0.4473958333333333
C0024_000447,1,0.6578125,0.4375
C0024_000448,1,0.6635416666666667,0.4270833333333333
C0024_000449,1,0.6682291666666667,0.4197916666666667
C0024_000450,1,0.6744791666666666,0.4109375
C0024_000451,1,0.6796875,0.40729166666666666
C0024_000452,1,0.6854166666666667,0.40208333333333335
C0024_000453,1,0.6901041666666666,0.3984375
C0024_000454,1,0.6958333333333333,0.3953125
C0024_000455,1,0.7010416666666667,0.39375
C0024_000456,1,0.7072916666666667,0.3927083333333333
C0024_000457,1,0.6739583333333333,0.31302083333333336
C0024_000458,1,0.6635416666666667,0.2953125
C0024_000459,1,0.6552083333333333,0.2838541666666667
C0024_000460,1,0.6458333333333334,0.27239583333333334
C0024_000461,1,0.6359375,0.2609375
C0024_000462,1,0.6286458333333333,0.2526041666666667
C0024_000463,1,0.6208333333333333,0.24635416666666668
C0024_000464,1,0.6125,0.24010416666666667
C0024_000465,1,0.6052083333333333,0.23541666666666666
C0024_000466,1,0.5979166666666667,0.23177083333333334
C0024_000467,1,0.590625,0.22864583333333333
C0024_000468,1,0.5833333333333334,0.22864583333333333
C0024_000469,1,0.5765625,0.22864583333333333
C0024_000470,1,0.5697916666666667,0.228125
C0024_000471,1,0.5635416666666667,0.23020833333333332
C0024_000472,1,0.5572916666666666,0.2328125
C0024_000473,1,0.5515625,0.23697916666666666
C0024_000474,1,0.5458333333333333,0.24166666666666667
C0024_000475,1,0.5395833333333333,0.246875
C0024_000476,1,0.534375,0.253125
C0024_000477,1,0.5286458333333334,0.259375
C0024_000478,1,0.5244791666666667,0.2671875
C0024_000479,1,0.5197916666666667,0.2760416666666667
C0024_000480,1,0.5140625,0.28489583333333335
C0024_000481,1,0.5098958333333333,0.2947916666666667
C0024_000482,1,0.5057291666666667,0.30572916666666666
C0024_000483,1,0.5010416666666667,0.31614583333333335
C0024_000484,1,0.4973958333333333,0.32864583333333336
C0024_000485,1,0.49322916666666666,0.340625
C0024_000486,1,0.48854166666666665,0.3541666666666667
C0024_000487,1,0.48489583333333336,0.3640625
C0024_000488,1,0.48125,0.378125
C0024_000489,1,0.4786458333333333,0.3921875
C0024_000490,1,0.475,0.40520833333333334
C0024_000491,1,0.4713541666666667,0.42135416666666664
C0024_000492,1,0.46875,0.4197916666666667
C0024_000493,1,0.4671875,0.403125
C0024_000494,1,0.46510416666666665,0.3880208333333333
C0024_000495,1,0.4640625,0.375
C0024_000496,1,0.46197916666666666,0.35989583333333336
C0024_000497,1,0.46041666666666664,0.3484375
C0024_000498,1,0.4588541666666667,0.33645833333333336
C0024_000499,1,0.4578125,0.328125
C0024_000500,1,0.4557291666666667,0.31875
C0024_000501,1,0.453125,0.30885416666666665
C0024_000502,1,0.45260416666666664,0.303125
C0024_000503,1,0.453125,0.2947916666666667
C0024_000504,1,0.45677083333333335,0.29010416666666666
C0024_000505,1,0.46041666666666664,0.284375
C0024_000506,1,0.46458333333333335,0.28072916666666664
C0024_000507,1,0.46875,0.2760416666666667
C0024_000508,1,0.47291666666666665,0.27291666666666664
C0024_000509,1,0.47708333333333336,0.2708333333333333
C0024_000510,1,0.4822916666666667,0.2703125
C0024_000511,1,0.4864583333333333,0.2703125
C0024_000512,1,0.49114583333333334,0.2703125
C0024_000513,1,0.49583333333333335,0.2713541666666667
C0024_000514,1,0.5010416666666667,0.2734375
C0024_000515,1,0.50625,0.2755208333333333
C0024_000516,1,0.5114583333333333,0.2796875
C0024_000517,1,0.5171875,0.2833333333333333
C0024_000518,1,0.521875,0.29010416666666666
C0024_000519,1,0.5276041666666667,0.29635416666666664
C0024_000520,1,0.5333333333333333,0.303125
C0024_000521,1,0.5385416666666667,0.31197916666666664
C0024_000522,1,0.5458333333333333,0.32395833333333335
C0024_000523,1,0.5526041666666667,0.33645833333333336
C0024_000524,1,0.5578125,0.34739583333333335
C0024_000525,1,0.5651041666666666,0.36041666666666666
C0024_000526,1,0.5708333333333333,0.375
C0024_000527,1,0.5786458333333333,0.3927083333333333
C0024_000528,1,0.5854166666666667,0.4109375
C0024_000529,1,0.5921875,0.42604166666666665
C0024_000530,1,0.5989583333333334,0.45
C0024_000531,1,0.60625,0.47239583333333335
C0024_000532,1,0.6151041666666667,0.4953125
C0024_000533,1,0.6213541666666667,0.5177083333333333
C0024_000534,1,0.6291666666666667,0.5432291666666667
C0024_000535,1,0.6333333333333333,0.5338541666666666
C0024_000536,1,0.6390625,0.5171875
C0024_000537,1,0.6442708333333333,0.5052083333333334
C0024_000538,1,0.6484375,0.4901041666666667
C0024_000539,1,0.6536458333333334,0.4765625
C0024_000540,1,0.6588541666666666,0.4640625
C0024_000541,1,0.6651041666666667,0.45364583333333336
C0024_000542,1,0.6708333333333333,0.4432291666666667
C0024_000543,1,0.6484375,0.3484375
C0024_000544,1,0.6380208333333334,0.34010416666666665
C0024_000545,1,0.6270833333333333,0.3307291666666667
C0024_000546,1,0.6166666666666667,0.325
C0024_000547,1,0.6057291666666667,0.31875
C0024_000548,1,0.596875,0.3125
C0024_000549,1,0.5885416666666666,0.309375
C0024_000550,1,0.5791666666666667,0.30885416666666665
C0024_000551,1,0.5713541666666667,0.30625
C0024_000552,1,0.5630208333333333,0.30572916666666666
C0024_000553,1,0.5557291666666667,0.30572916666666666
C0024_000554,1,0.5479166666666667,0.30833333333333335
C0024_000555,1,0.5401041666666667,0.3104166666666667
C0024_000556,1,0.5328125,0.31302083333333336
C0024_000557,1,0.5265625,0.3182291666666667
C0024_000558,1,0.5203125,0.3229166666666667
C0024_000559,1,0.5135416666666667,0.3296875
C0024_000560,1,0.5078125,0.33541666666666664
C0024_000561,1,0.5020833333333333,0.34270833333333334
C0024_000562,1,0.49583333333333335,0.35260416666666666
C0024_000563,1,0.49114583333333334,0.35989583333333336
C0024_000564,1,0.4859375,0.36822916666666666
C0024_000565,1,0.4817708333333333,0.378125
C0024_000566,1,0.47552083333333334,0.3885416666666667
